Intersection,Longitude,Latitude,number_of_approaches,number_of_exits,max_number_of_lanes_in_approach,min_number_of_lanes_in_approach,number_of_railway_approaches,number_of_railway_exits,max_number_of_lanes_in_exit,min_number_of_lanes_in_exit,number_of_center_bicycle_approaches,number_of_right_side_bicycle_approaches,number_of_center_bicycle_exits,number_of_right_side_bicycle_exits,signal_present,pedestrian_signal_present,diameter,max_angle,max_curvature,min_curvature,distance_to_next_intersection,shortest_distance_to_railway_crossing,subway_station_present,number_of_tram/train_stops,number_of_bus/trolley_stops,stop_sign,approach_street_types,exit_street_types,approach_max_speed_limit,approach_min_speed_limit,exit_max_speed_limit,exit_min_speed_limit,oneway_approach_count,twoway_approach_count,singleway_approach_count,oneway_exit_count,twoway_exit_count,singleway_exit_count
"('California Street', 'Lyon Street')",-122.4454197,37.7874536,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,162.7792285,90.32938273,0.043743187,0.00036051,-1,-1,no,0,0,no,"{'secondary': 1, 'residential': 1, 'cycleway': 6}","{'secondary': 1, 'residential': 1, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Maple Street')",-122.455064,37.7862148,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,22.11370792,89.98723103,0.039857083,4.03E-05,24.5142174,-1,no,0,0,no,"{'secondary': 1, 'residential': 1, 'cycleway': 3}","{'secondary': 1, 'residential': 1, 'cycleway': 3}",25,25,25,25,0,3,0,0,3,0
"('California Street', 'Mason Street')",-122.4108302,37.791838,3,4,1,1,2,2,1,1,0,3,0,4,yes,None,16.44565332,90.31039909,0.000899921,0,-1,0.938553821,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 3, 'track': 2}","{'residential': 1, 'tertiary': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,0,3,0,0,3,1
"('California Street', 'Montgomery Street')",-122.4027912,37.7928594,3,3,4,1,2,2,3,1,0,2,0,2,yes,None,21.31012551,90.21292362,0.001471139,0,-1,1.015372925,no,0,0,no,"{'primary': 1, 'tertiary': 1, 'cycleway': 2, 'track': 3}","{'primary': 1, 'tertiary': 1, 'cycleway': 2, 'track': 2}",25,25,25,25,0,2,1,0,2,1
"('California Street', 'Octavia Street')",-122.42728,37.7897466,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,162.7731897,90.10029538,0.000699029,0.000118901,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 6}","{'tertiary': 1, 'residential': 1, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Orben Place')",-122.4330329,37.7890165,3,3,2,1,0,0,2,1,0,3,0,3,yes,yes,147.0712908,90.40123902,0.015342307,0,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 3}","{'tertiary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,0,3,0,0,3,0
"('California Street', 'Park Presidio Boulevard')",-122.4726023,37.7844546,4,4,3,1,0,0,3,1,0,4,0,4,yes,None,35.2222135,92.00486078,0.311787073,0,46.95666025,-1,no,0,0,no,"{'secondary': 1, 'tertiary': 1, 'trunk': 1, 'cycleway': 4}","{'secondary': 1, 'tertiary': 1, 'trunk': 1, 'cycleway': 4}",35,25,35,25,2,2,0,2,2,0
"('California Street', 'Parker Avenue')",-122.4547886,37.7862499,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,50.80561024,95.89024094,0.039640528,0,-1,-1,no,0,0,no,"{'secondary': 1, 'residential': 1, 'cycleway': 4}","{'secondary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,0,3,0,0,3,0
"('California Street', 'Pierce Street')",-122.4371429,37.7884924,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,162.7650426,90.10567303,0.000600275,9.65E-05,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 6}","{'tertiary': 1, 'residential': 1, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Polk Street')",-122.4207014,37.7905842,4,4,2,1,2,2,2,1,0,4,0,4,yes,None,29.17042217,93.44015071,0.419698907,0,-1,0.374287057,no,0,0,no,"{'tertiary': 2, 'cycleway': 4, 'track': 2}","{'tertiary': 2, 'cycleway': 4, 'track': 2}",25,25,25,25,1,3,0,1,3,0
"('California Street', 'Powell Street')",-122.4091951,37.7920486,4,4,1,1,4,4,1,1,0,4,0,4,yes,None,16.67548186,92.69549861,0.122973202,0.000482264,-1,0.146257647,no,0,0,no,"{'tertiary': 2, 'cycleway': 4, 'track': 4}","{'tertiary': 2, 'cycleway': 4, 'track': 4}",25,25,25,25,0,4,0,1,3,0
"('California Street', 'Presidio Avenue')",-122.4468164,37.7872755,4,6,2,2,0,0,2,1,0,3,0,5,yes,yes,145.0711273,156.518109,0.86437081,0,-1,-1,no,0,0,no,"{'secondary': 1, 'tertiary': 1, 'cycleway': 3}","{'secondary': 1, 'tertiary': 1, 'primary_link': 1, 'tertiary_link': 1, 'cycleway': 5}",25,25,25,25,0,4,0,0,4,2
"('California Street', 'Sansome Street')",-122.4011522,37.7930673,4,4,2,1,2,2,2,1,0,4,0,4,yes,None,19.26844876,90.16342671,0.000689895,0,-1,1.026358721,no,0,0,no,"{'tertiary': 2, 'cycleway': 4, 'track': 2}","{'tertiary': 2, 'cycleway': 4, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Scott Street')",-122.438789,37.7882832,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,162.6790422,90.11752635,0.001754448,2.45E-06,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 6}","{'tertiary': 1, 'residential': 1, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Spruce Street')",-122.453421,37.7864192,4,5,2,1,0,0,2,1,0,4,0,5,yes,None,162.5210841,179.0399959,0.446949294,0.00011496,-1,-1,no,0,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 6}","{'residential': 1, 'secondary': 1, 'cycleway': 7}",25,25,25,25,0,4,0,0,5,0
"('California Street', 'Steiner Street')",-122.4355004,37.7887012,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,22.1281074,90.07514934,0.000752575,0.000112564,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 4}","{'tertiary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Stockton Street')",-122.4075516,37.7922563,4,4,2,1,2,2,1,1,0,3,0,3,yes,None,111.3118273,90.19201009,0.001094438,0,-1,1.285828778,no,0,0,no,"{'tertiary': 2, 'residential': 1, 'cycleway': 4, 'track': 2}","{'tertiary': 2, 'residential': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('California Street', 'Taylor Street')",-122.4124799,37.7916306,4,3,1,1,2,2,1,1,0,4,0,3,yes,None,16.43853413,90.18801659,0.002469271,6.43E-06,66.59873456,0.666666304,no,0,0,no,"{'unclassified': 1, 'tertiary': 1, 'cycleway': 4, 'track': 4}","{'unclassified': 1, 'tertiary': 1, 'cycleway': 3, 'track': 2}",25,25,25,25,0,3,1,0,3,0
"('California Street', 'Van Ness Avenue')",-122.4223447,37.79037325,4,4,3,2,1,1,3,2,0,4,0,4,yes,yes,34.30343343,90.4350709,0.016164588,3.00E-05,-1,24.71183935,no,0,0,no,"{'trunk': 1, 'tertiary': 1, 'cycleway': 5, 'track': 1}","{'trunk': 1, 'tertiary': 1, 'cycleway': 4, 'track': 3}",25,25,25,25,4,0,0,4,0,0
"('California Street', 'Walnut Street')",-122.4484909,37.7870551,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,22.16484071,90.0374292,0.018165754,0,-1,-1,no,0,0,no,"{'secondary': 1, 'residential': 1, 'cycleway': 3}","{'secondary': 1, 'residential': 1, 'cycleway': 3}",25,25,25,25,0,3,0,0,3,0
"('California Street', 'Webster Street')",-122.4322094,37.7891189,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,22.36646004,90.23408385,0.019464697,3.06E-06,73.25486304,-1,no,0,0,no,"{'unclassified': 1, 'tertiary': 2, 'cycleway': 4}","{'unclassified': 1, 'tertiary': 2, 'cycleway': 4}",25,25,25,25,0,4,0,0,4,0
"('Cambridge Street', 'Pioche Street')",-122.4194168,37.7288265,3,3,1,1,0,0,1,1,0,3,0,3,yes,yes,161.9784712,96.4295071,0.396834381,0,-1,-1,no,0,0,no,"{'residential': 2, 'cycleway': 4}","{'residential': 2, 'cycleway': 4}",25,25,25,25,0,3,0,0,3,0
"('Cambridge Street', 'Silver Avenue')",-122.4195122,37.7290492,4,4,1,1,0,0,1,1,0,4,0,4,yes,yes,161.7997384,107.0556252,0.348947506,0.009918061,-1,-1,no,0,0,no,"{'secondary': 1, 'residential': 1, 'cycleway': 6}","{'secondary': 1, 'residential': 1, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('Camino Alto', 'East Blithedale Avenue')",-122.5286642,37.90042005,4,4,1,1,0,0,1,1,0,4,0,4,yes,None,147.5058956,101.6476052,0.343677665,0.011034985,-1,-1,no,0,0,no,"{'secondary': 2, 'cycleway': 4}","{'secondary': 2, 'cycleway': 6}",25,25,25,25,4,0,0,3,1,0
"('Camino Alto', 'Miller Avenue')",-122.5300627,37.89283123,4,4,1,1,0,0,1,1,0,4,0,4,yes,None,105.3767187,139.1761797,1.124712235,0,-1,-1,no,0,0,no,"{'secondary': 2, 'secondary_link': 1, 'cycleway': 5}","{'secondary': 2, 'cycleway': 5}",40,25,40,25,3,0,1,3,0,1
"('Camino Alto', 'Ryan Avenue')",-122.52896,37.8998551,2,3,1,1,0,0,1,1,0,2,0,3,yes,None,169.8790029,0,0.221704964,0.00404572,-1,-1,no,0,0,no,"{'secondary': 1, 'cycleway': 2}","{'secondary': 1, 'cycleway': 3}",25,25,25,25,2,0,0,3,0,0
"('Camino Alto', 'Sycamore Avenue')",-122.5300762,37.8966648,4,4,1,1,0,0,1,1,0,4,0,4,yes,None,28.74204993,102.6658786,0.262984293,0.005186732,56.84714677,-1,no,0,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 4}","{'residential': 1, 'secondary': 1, 'cycleway': 4}",25,25,25,25,3,1,0,3,1,0
"('Campbell Avenue', 'San Bruno Avenue')",-122.3995584,37.7153921,4,5,2,1,2,2,2,1,0,4,0,5,yes,None,119.2339368,156.6404105,3.991273872,0,-1,54.58033678,no,0,0,no,"{'residential': 1, 'secondary': 1, 'primary_link': 1, 'cycleway': 4, 'track': 2}","{'residential': 1, 'secondary': 1, 'primary_link': 1, 'cycleway': 5, 'track': 2}",35,25,25,25,1,3,0,1,3,1
"('Capitol Avenue', 'Ocean Avenue')",-122.4591874,37.724525,3,3,1,1,1,3,1,1,0,3,0,3,yes,yes,165.8775827,102.3726126,0.270266514,0,-1,0.828420911,no,2,0,None,"{'residential': 1, 'secondary': 1, 'cycleway': 4, 'track': 1}","{'residential': 1, 'secondary': 1, 'cycleway': 4, 'track': 3}",25,25,25,25,0,3,0,0,3,0
"('Capp Street', 'Cesar Chavez Street')",-122.4179426,37.748218,3,2,3,1,0,0,3,2,0,3,0,2,yes,yes,66.7566589,143.7379589,0.926837693,0,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3}","{'primary': 1, 'cycleway': 2}",25,25,25,25,2,0,1,2,0,0
"('Carl Street', 'Stanyan Street')",-122.4527776,37.765451,4,4,1,1,3,2,1,1,0,4,0,4,yes,None,162.3258346,90.18636581,0.002318816,0,-1,0.643374436,no,4,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 6, 'track': 3}","{'residential': 1, 'secondary': 1, 'cycleway': 6, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('Carmel Street', 'Clayton Street', 'Twin Peaks Boulevard')",-122.4464531,37.76101,4,5,2,1,0,0,2,1,0,4,0,5,yes,None,158.5110157,157.6214279,1.361787697,0,-1,-1,no,0,0,no,"{'secondary': 2, 'residential': 1, 'tertiary': 1, 'cycleway': 4}","{'secondary': 2, 'residential': 1, 'secondary_link': 1, 'tertiary': 1, 'cycleway': 5}",25,25,25,25,0,4,0,0,4,1
"('Carr Street', 'Paul Avenue')",-122.3966449,37.722629,3,3,1,1,1,1,1,1,0,3,0,3,yes,yes,16.4098864,89.97329764,0.02614886,7.37E-05,-1,56.23622902,no,0,0,None,"{'secondary': 1, 'residential': 1, 'cycleway': 3, 'track': 2}","{'secondary': 1, 'residential': 1, 'cycleway': 3, 'track': 2}",25,25,25,25,0,3,0,0,3,0
"('Carrizal Street', 'Geneva Avenue')",-122.4209367,37.7085526,3,4,2,1,0,0,4,1,0,3,0,4,yes,None,157.523894,90.04089028,0.38612188,0,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3}","{'primary': 1, 'residential': 1, 'cycleway': 3}",35,25,35,25,0,3,0,0,4,0
"('Carter Street', 'Geneva Avenue')",-122.4233718,37.7092838,3,4,3,1,0,0,2,1,0,3,0,4,yes,None,117.2712869,95.14338326,0.148704459,2.88E-05,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3}","{'primary': 1, 'residential': 1, 'cycleway': 3}",35,25,35,25,0,3,0,0,4,0
"('Cassandra Court', 'Whittier Street')",-122.4480474,37.7097047,3,3,1,1,0,0,1,1,0,3,0,3,yes,None,159.0618998,94.81272162,0.772850689,0.000268326,-1,-1,no,0,0,no,"{'residential': 2, 'cycleway': 4}","{'residential': 2, 'cycleway': 4}",25,25,25,25,0,3,0,0,3,0
"('Castle Manor Avenue', 'Maynard Street', 'Mission Street')",-122.4308282,37.729229,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,138.6023671,125.9802435,0.538634214,0.009293747,-1,-1,no,0,0,no,"{'residential': 2, 'secondary': 1, 'cycleway': 5}","{'residential': 2, 'secondary': 1, 'cycleway': 5}",25,25,25,25,0,4,0,0,4,0
"('Castle Street', 'Mission Street')",-122.4653201,37.6916323,4,4,3,1,0,0,2,1,0,4,0,4,yes,None,162.7730261,122.7158605,0.188410679,0,-1,-1,no,0,0,no,"{'residential': 1, 'primary': 1, 'cycleway': 6}","{'residential': 1, 'primary': 1, 'cycleway': 5}",25,25,25,25,2,2,0,2,2,0
"('Castle Street', 'Vale Street')",-122.4654056,37.6916081,2,2,1,1,0,0,1,1,0,2,0,2,yes,None,115.3663686,3.482354397,0.232144945,0.200387269,-1,-1,no,0,0,no,"{'residential': 2, 'cycleway': 2}","{'residential': 2, 'cycleway': 2}",25,25,25,25,0,2,0,0,2,0
"('Castro Street', 'Duboce Avenue')",-122.4358192,37.7690611,5,4,2,1,0,0,2,1,0,5,0,4,yes,None,81.34775905,114.5663719,0.22161444,0.001286348,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 4}","{'primary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,0,5,0,0,4,0
"('Cayuga Avenue', 'Lyell Street')",-122.4314161,37.7310141,3,4,1,1,0,0,2,1,1,2,0,4,yes,None,170.4091514,95.51777654,0.582001461,0,-1,-1,no,0,0,yes,"{'residential': 1, 'tertiary': 1, 'cycleway': 4}","{'residential': 1, 'tertiary': 1, 'cycleway': 4}",25,25,25,25,0,2,1,0,2,2
"('Cayuga Avenue', 'San Juan Avenue')",-122.4379367,37.7250779,4,4,1,1,0,0,1,1,0,4,0,4,yes,None,174.9585402,100.1028872,0.213283888,0,-1,-1,no,0,0,no,"{'residential': 2, 'cycleway': 6}","{'residential': 2, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
"('Cayuga Avenue', 'Sickles Avenue')",-122.4545483,37.7102036,4,5,2,1,0,0,2,1,0,4,0,5,yes,None,139.4051646,155.2154222,0.644101514,0.011092988,-1,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'cycleway': 6}","{'tertiary': 1, 'residential': 1, 'primary_link': 1, 'cycleway': 7}",25,25,25,25,1,4,0,1,3,1
"('Cedro Avenue', 'Ocean Avenue')",-122.4673001,37.7277615,3,3,1,1,2,3,1,1,0,3,0,3,yes,None,161.8631155,106.001562,0.867152054,0.074586625,-1,0.848826825,no,4,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 4, 'track': 2}","{'residential': 1, 'secondary': 1, 'cycleway': 4, 'track': 3}",25,25,25,25,0,3,0,0,3,0
"('Central Avenue', 'Fell Street')",-122.4442243,37.773211,2,2,4,1,0,0,4,1,0,2,0,2,yes,yes,164.4949412,90.07641874,0.000967845,0,-1,-1,no,0,0,no,"{'residential': 1, 'primary': 1, 'cycleway': 3}","{'residential': 1, 'primary': 1, 'cycleway': 2}",30,25,30,25,0,1,1,0,1,1
"('Central Avenue', 'Fulton Street')",-122.4447938,37.7760252,4,4,2,1,0,0,2,1,0,4,0,4,yes,None,81.05098269,90.13879536,0.000448582,0,-1,-1,no,0,0,no,"{'residential': 1, 'tertiary': 1, 'cycleway': 4}","{'residential': 1, 'tertiary': 1, 'cycleway': 4}",25,25,25,25,0,4,0,0,4,0
"('Central Avenue', 'Oak Street')",-122.4440377,37.7723106,2,2,4,1,0,0,4,1,0,2,0,2,yes,yes,160.583573,90.17700475,0.01036722,0,-1,-1,no,0,0,no,"{'residential': 1, 'primary': 1, 'cycleway': 2}","{'residential': 1, 'primary': 1, 'cycleway': 3}",30,25,30,25,0,1,1,0,1,1
"('Central Freeway', 'Market Street', 'Octavia Boulevard')",-122.4233642,37.77182865,4,4,3,1,2,2,2,1,0,2,0,3,yes,None,155.3905375,116.4731956,0.510972832,0.004787894,-1,4.831930133,no,0,0,no,"{'primary': 2, 'motorway': 1, 'cycleway': 2, 'track': 2}","{'primary': 2, 'motorway': 1, 'cycleway': 3, 'track': 2}",50,25,50,25,4,0,0,4,0,0
"('Cerritos Avenue', 'Ocean Avenue', 'Westgate Drive')",-122.4666761,37.7272292,4,4,1,1,4,2,1,1,0,4,0,4,yes,None,183.4141197,97.73622987,0.313615782,0.101800845,-1,0.947151273,no,4,0,no,"{'residential': 2, 'secondary': 1, 'cycleway': 4, 'track': 4}","{'residential': 2, 'secondary': 1, 'cycleway': 4, 'track': 2}",25,25,25,25,0,4,0,0,4,0
"('Cervantes Boulevard', 'Marina Boulevard', 'Scott Street')",-122.4422282,37.8058127,5,4,2,1,0,0,2,1,0,5,0,4,yes,yes,81.57386569,151.2197815,3.076019234,0,-1,-1,no,0,0,no,"{'residential': 2, 'secondary': 1, 'cycleway': 6}","{'residential': 2, 'secondary': 1, 'cycleway': 5}",25,25,25,25,0,4,1,0,4,0
"('Cesar Chavez Street', 'Connecticut Street')",-122.3962862,37.7497545,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,89.97559943,90.2785084,0.001112069,0,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 3}","{'primary': 1, 'residential': 1, 'cycleway': 3}",30,25,30,25,0,3,0,0,3,0
"('Cesar Chavez Street', 'Dolores Street')",-122.4247846,37.74784035,4,4,2,1,0,0,2,1,0,4,0,4,yes,None,162.1282112,90.0863507,0.000206918,0,-1,-1,no,0,0,yes,"{'tertiary': 2, 'residential': 1, 'cycleway': 5}","{'tertiary': 2, 'residential': 1, 'cycleway': 6}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'Evans Avenue')",-122.3972836,37.7496945,3,3,2,1,0,0,2,1,0,3,0,3,yes,None,125.7416752,106.3967966,0.169542086,0,-1,-1,no,0,0,no,"{'primary': 2, 'cycleway': 3}","{'primary': 2, 'cycleway': 3}",35,30,35,30,0,3,0,0,3,0
"('Cesar Chavez Street', 'Florida Street')",-122.4096661,37.748347,4,4,2,1,0,0,3,1,0,4,0,4,yes,yes,100.9534004,97.84563315,0.795013637,3.75E-05,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 5}","{'primary': 1, 'residential': 1, 'cycleway': 5}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'Folsom Street')",-122.4136877,37.74826135,4,4,3,1,0,0,2,1,0,4,0,4,yes,yes,36.60078918,94.66197641,0.395338759,5.96E-05,62.11230767,-1,no,0,0,no,"{'primary': 1, 'tertiary': 1, 'cycleway': 4}","{'primary': 1, 'tertiary': 1, 'cycleway': 4}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'Guerrero Street')",-122.4224881,37.74801458,4,4,3,1,0,0,3,1,0,4,0,4,yes,None,44.24482531,103.5211596,0.066294879,0,-1,-1,no,0,0,no,"{'primary': 2, 'secondary': 1, 'tertiary': 1, 'cycleway': 4}","{'primary': 2, 'secondary': 1, 'tertiary': 1, 'cycleway': 4}",25,25,25,25,4,0,0,4,1,0
"('Cesar Chavez Street', 'Harrison Street')",-122.4115043,37.74830785,4,4,2,1,0,0,2,1,0,4,0,3,yes,yes,25.76723122,92.92432099,0.016105398,0.000122701,71.47364669,-1,no,0,0,no,"{'tertiary': 1, 'residential': 1, 'primary': 1, 'cycleway': 4}","{'tertiary': 1, 'residential': 1, 'primary': 1, 'cycleway': 4}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'Illinois Street')",-122.3865981,37.7503294,4,4,1,1,5,5,1,1,0,4,0,4,yes,None,16.47117577,90.13018991,0.007488579,0,77.72645156,2.211974395,no,0,0,no,"{'unclassified': 2, 'residential': 1, 'cycleway': 4, 'track': 7}","{'unclassified': 2, 'residential': 1, 'cycleway': 4, 'track': 8}",25,25,25,25,0,4,0,0,4,0
"('Cesar Chavez Street', 'Indiana Street')",-122.3904563,37.75009815,3,4,4,1,0,0,3,1,0,3,0,4,yes,None,109.7172106,95.53561175,0.040608059,0,-1,-1,no,0,0,no,"{'primary': 1, 'unclassified': 1, 'cycleway': 3}","{'primary': 2, 'unclassified': 1, 'cycleway': 4}",30,25,30,25,2,1,0,2,1,1
"('Cesar Chavez Street', 'Kansas Street')",-122.4020635,37.7494093,4,3,3,1,0,0,2,1,0,3,0,3,yes,None,144.1195765,167.1904369,0.276513802,0,-1,-1,no,0,0,no,"{'primary': 1, 'primary_link': 1, 'residential': 1, 'cycleway': 4}","{'primary': 1, 'residential': 1, 'cycleway': 3}",30,25,30,25,1,2,1,1,2,0
"('Cesar Chavez Street', 'Mission Street')",-122.4182402,37.7481571,4,4,3,2,0,0,2,2,0,4,0,4,yes,yes,39.19145006,118.6126248,0.398734007,2.38E-05,-1,-1,no,0,0,no,"{'primary': 1, 'secondary': 1, 'cycleway': 4}","{'primary': 1, 'secondary': 1, 'cycleway': 4}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'Pennsylvania Avenue')",-122.3923861,37.7500506,6,6,2,1,2,1,3,1,0,6,0,6,yes,None,148.6791098,178.2405265,1.48910766,0,-1,61.40288554,no,0,0,no,"{'motorway_link': 1, 'primary': 2, 'primary_link': 1, 'cycleway': 6, 'track': 3}","{'motorway_link': 1, 'primary': 2, 'primary_link': 1, 'cycleway': 6, 'track': 2}",30,25,30,25,4,0,2,4,0,2
"('Cesar Chavez Street', 'Precita Avenue', 'York Street')",-122.4079037,37.74833,5,5,3,1,0,0,3,1,0,5,0,5,yes,yes,142.3308431,154.6290643,0.307890884,0,-1,-1,no,0,0,no,"{'residential': 2, 'primary': 1, 'cycleway': 5}","{'residential': 2, 'primary': 1, 'cycleway': 5}",25,25,25,25,3,2,0,2,3,0
"('Cesar Chavez Street', 'Shotwell Street')",-122.4149402,37.7482325,4,4,2,1,0,0,2,1,0,4,0,4,yes,yes,34.37172562,97.78378919,1.375550433,0.001178006,-1,-1,no,0,0,no,"{'primary': 1, 'residential': 1, 'cycleway': 4}","{'primary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'South Van Ness Avenue')",-122.4158848,37.74821595,3,4,3,1,0,0,2,1,0,3,0,4,yes,yes,157.6934123,92.71240002,0.022447905,0,-1,-1,no,0,0,no,"{'primary': 2, 'cycleway': 3}","{'primary': 2, 'cycleway': 4}",25,25,25,25,2,1,0,2,2,0
"('Cesar Chavez Street', 'Tennessee Street')",-122.3885293,37.7501795,4,4,3,1,0,0,3,1,0,4,0,4,yes,None,160.6870235,97.09022033,0.677210879,0,-1,-1,no,0,0,yes,"{'primary': 1, 'unclassified': 1, 'cycleway': 5}","{'primary': 1, 'unclassified': 1, 'cycleway': 5}",30,25,30,25,1,3,0,1,3,0
"('Cesar Chavez Street', 'Valencia Street')",-122.4202914,37.7481147,4,4,3,1,0,0,2,1,0,4,0,4,yes,None,29.59237005,93.93294494,0.377429959,0,-1,-1,no,0,0,no,"{'primary': 1, 'tertiary': 1, 'cycleway': 4}","{'primary': 1, 'tertiary': 1, 'cycleway': 4}",25,25,25,25,2,2,0,2,2,0
"('Cesar Chavez Street', 'Vermont Street')",-122.4028759,37.7494665,7,6,3,1,0,0,2,1,0,4,0,4,yes,None,124.8106753,178.5375898,0.840584586,0,-1,-1,no,0,0,no,"{'motorway_link': 1, 'primary': 1, 'primary_link': 1, 'residential': 1, 'cycleway': 4}","{'motorway_link': 1, 'primary': 1, 'residential': 1, 'cycleway': 5}",30,25,30,25,2,1,4,1,3,2
"('Chabot Terrace', 'Turk Boulevard')",-122.4515586,37.77805075,3,4,2,1,0,0,2,1,0,3,0,4,yes,None,163.5296596,90.31388659,0.027303283,0,-1,-1,no,0,0,no,"{'residential': 1, 'secondary': 1, 'cycleway': 5}","{'residential': 1, 'secondary': 1, 'cycleway': 6}",30,25,30,25,2,1,0,2,2,0
"('Chain of Lakes Drive', 'Chain of Lakes Drive West')",-122.5035649,37.77142137,0,2,0,0,0,0,1,1,0,0,0,2,yes,yes,81.96239821,0,0.83853958,0.558476648,-1,-1,no,0,0,no,{},"{'unclassified': 2, 'cycleway': 2}",25,25,25,25,0,0,0,0,0,3
"('Charles J. Brenham Place', 'Market Street')",-122.4125763,37.7805274,4,3,2,1,1,2,2,1,0,4,0,3,yes,None,164.1713898,91.22747053,0.017720193,0,-1,3.059730149,no,0,0,no,"{'secondary': 2, 'cycleway': 4, 'track': 1}","{'secondary': 2, 'cycleway': 3, 'track': 2}",25,25,25,25,2,1,1,2,1,0
"('Charles J. Brenham Place', 'McAllister Street')",-122.4131495,37.7810015,3,3,2,1,1,1,2,1,0,3,0,3,yes,None,134.779809,124.6887064,0.243203431,0,-1,75.9760872,no,0,0,no,"{'secondary': 2, 'cycleway': 3, 'track': 1}","{'secondary': 2, 'cycleway': 3, 'track': 1}",25,25,25,25,0,3,0,0,3,0
"('Charter Oak Avenue', 'Silver Avenue')",-122.404345,37.733144,7,5,2,1,0,0,2,1,0,3,0,3,yes,None,205.4302173,176.6310442,0.558270591,0,-1,-1,no,0,0,no,"{'motorway_link': 1, 'secondary': 1, 'tertiary': 1, 'residential': 1, 'cycleway': 4}","{'motorway_link': 1, 'secondary': 1, 'tertiary': 1, 'residential': 1, 'cycleway': 4}",25,25,25,25,3,3,2,3,2,0
"('Chestnut Street', 'Columbus Avenue', 'Taylor Street')",-122.4148809,37.8035415,6,6,1,1,2,2,1,1,0,6,0,6,yes,None,63.77127891,142.8058746,0.120009289,0.000107503,-1,1.000001412,no,0,0,no,"{'unclassified': 1, 'secondary': 1, 'residential': 1, 'cycleway': 6, 'track': 2}","{'unclassified': 1, 'secondary': 1, 'residential': 1, 'cycleway': 6, 'track': 2}",25,25,25,25,1,5,0,1,5,0
"('Chestnut Street', 'Franklin Street')",-122.4263966,37.8020741,4,4,1,1,0,0,3,1,0,4,0,4,yes,yes,163.3664314,90.04345761,0.000415319,3.03E-05,-1,-1,no,0,0,no,"{'residential': 2, 'cycleway': 6}","{'residential': 2, 'cycleway': 6}",25,25,25,25,0,4,0,0,4,0
